EntidadWifi,NombreEntidad,same_as_wikidata_nombre_entidad,HORARIO,EQUIPAMIENTO,TRANSPORTE_1,Linea_1,TRANSPORTE_2,Linea_2,ACCESIBILIDAD,CONTENT-URL,VIA,same_as_wikidata_via,TIPO-NUM,NUM,CIUDAD,same_as_wikidata_ciudad,PROVINCIA,same_as_wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,same_as_wikidata_barrio,COD-DISTRITO,DISTRITO,same_as_wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TipoEntidadWifi
115056,Biblioteca_Publica_Municipal__Jose_Hierro,https://wikidata.org/entity/Q85697922,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios:   Sala de consulta y lectura  Sala polivalente. Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Equipos de autopréstamo. Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,7,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD,CALLE_DE_MARIA_SEVILLA_DIAGO_MADRID,https://wikidata.org/entity/Q28972080,V,15,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28022,5,ROSAS,https://wikidata.org/entity/Q18880469,20,SAN_BLASCANILLEJAS,https://wikidata.org/entity/Q2001937,448214,4476029,40.433291625973624,-3.6105662311927453,913135528_913135531,bpjosehierro@madrid.es,"BibliotecasPublicas"
1790,Biblioteca_Publica_Municipal__Jose_Saramago,https://wikidata.org/entity/Q85697927,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios:   Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil.  Sala polivalente (no se admiten solicitudes hasta septiembre) y sala de trabajo en grupo.   Servicios:    Préstamo de libros, multimedia y revistas. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,9_7,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD,AVENIDA_DE_MONFORTE_DE_LEMOS_MADRID,https://wikidata.org/entity/Q52683954,V,38,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28029,4,EL_PILAR,https://wikidata.org/entity/Q3773964,8,FUENCARRALEL_PARDO,https://wikidata.org/entity/Q656196,439867,4481122,40.47860087334554,-3.7094408342979954,915886891,bpjosesaramago@madrid.es,"BibliotecasPublicas"
1756,Biblioteca_Publica_Municipal__La_Chata,https://wikidata.org/entity/Q85697929,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios: .  Sala de consulta y lectura. Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Préstamo de libros, multimedia, revistas y colección de libros en rumano. Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,5,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9a879262ef5d010VgnVCM1000000b205a0aRCRD,CALLE_DEL_GENERAL_RICARDOS_MADRID,https://wikidata.org/entity/Q5740542,NUM,252,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28025,4,VISTA_ALEGRE,https://wikidata.org/entity/Q3813741,11,CARABANCHEL,https://wikidata.org/entity/Q1001991,437014,4470566,40.38330593504341,-3.7420633861175796,914220533,bplachata@madrid.es,"BibliotecasPublicas"
51849,Biblioteca_Publica_Municipal__La_Elipa,https://wikidata.org/entity/Q85697932,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios:   Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,2,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD,CALLE_DE_NUESTRA_SENORA_DEL_VILLAR,,NUM,6,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28017,,LA_ELIPA,https://wikidata.org/entity/Q5963222,,CIUDAD_LINEAL,https://wikidata.org/entity/Q1763694,444705,4474959,40.42342659084215,-3.651841641389484,914036322,bplaelipa@madrid.es,"BibliotecasPublicas"
185595,Biblioteca_Publica_Municipal__Manuel_Vazquez_Montalban,https://wikidata.org/entity/Q85697940,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios:   Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil y juvenil.  Sala polivalente.   Servicios:   Equipos de autopréstamo. Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,7,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD,CALLE_DE_FRANCOS_RODRIGUEZ_MADRID,https://wikidata.org/entity/Q26810988,V,67,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28039,1,BELLAS_VISTAS,https://wikidata.org/entity/Q11908929,6,TETUAN,https://wikidata.org/entity/Q1773540,439755,4478779,40.45749513485957,-3.710539712535917,913980723_913980726,bpvazquezmontalban@madrid.es,"BibliotecasPublicas"
10395362,Biblioteca_Publica_Municipal__Maria_Lejarraga,https://wikidata.org/entity/Q85697942,"Apertura de lunes a domingo.  Horario: de lunes a viernes de 8:30 a 21 horas; sábados y domingos de 8:30 a 15 horas. Verano (del 15 de junio al 15 de septiembre): de lunes a viernes de 8:30 a 20 horas; sábados y domingos de 8:30 a 14 horas. Cerrado: festivos, Semana Santa (de jueves a domingo), los dos últimos fines de semana de julio y los fines de semana de agosto, el 24 y 31 de diciembre.   Sala de Estudio: de lunes a viernes de 9 a 22 horas. Sábados, domingos y festivos: de 10 a 22 horas.","Espacios:   Sala de consulta y lectura  Sala polivalente. Zona de publicaciones periódicas. Sala infantil y juvenil. Comiteca   Servicios: Préstamo de libros, multimedia y revistas; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía.  Préstamo de libros, multimedia y revistas. Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,2,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD,CALLE_DE_PRINCESA_DE_EBOLI,,V,29,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28050,6,VALDEFUENTES,https://wikidata.org/entity/Q10388714,16,HORTALEZA,https://wikidata.org/entity/Q1928529,444461,4482397,40.49041562546542,-3.655356751728003,915133383,bpmarialejarraga@madrid.es,"BibliotecasPublicas"
1759,Municipal_Public_Library_Maria_Zambrano,https://wikidata.org/entity/Q85697944,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Accesible a personas con discapacidad intelectual al contar con señalización mediante pictogramas.   Espacios: Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Sala de consulta y lectura.  Sala polivalente. Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios: Préstamo de libros, multimedia y revistas; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios.  Préstamo de libros, multimedia y revistas. Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,9,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD,PLAZA_DE_DONOSO,,V,5,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28029,4,ALMENARA,https://wikidata.org/entity/Q2265427,6,TETUAN,https://wikidata.org/entity/Q1773540,440857,4480052,40.46903299144094,-3.6976620067964996,917339043,bpmariazambrano@madrid.es,"BibliotecasPublicas"
7697128,Municipal_Public_Library_Mario_Vargas_Llosa,https://wikidata.org/entity/Q63191732,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios:   Sala de consulta y lectura.  Sala polivalente. Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Equipos de autopréstamo. Préstamo de libros, multimedia y revistas. Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,1_0_1_1_0,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,CALLE_DE_BARCELO,https://wikidata.org/entity/Q27051120,V,4,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28004,4,JUSTICIA,https://wikidata.org/entity/Q1992319,1,CENTRO,https://wikidata.org/entity/Q1763376,440645,4475347,40.426642215368176,-3.699722994908341,914802433,bpvargasllosa@madrid.es,"BibliotecasPublicas"
1752,Biblioteca_Publica_Municipal__Miguel_Delibes,https://wikidata.org/entity/Q85697948,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios:   Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil y juvenil.  Sala polivalente.   Servicios:   Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,9,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_ARROYO_BELINCOSO,,NUM,11,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28030,4,MEDIA_LEGUA,https://wikidata.org/entity/Q9031035,14,MORATALAZ,https://wikidata.org/entity/Q2076109,444597,4473439,40.40971737692924,-3.6529822109115133,913287300,bpmigueldelibes@madrid.es,"BibliotecasPublicas"
186714,Biblioteca_Publica_Municipal__Pablo_Neruda,https://wikidata.org/entity/Q85697951,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios: Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil; Sala polivalente.  Sala de consulta y lectura  Sala polivalente. Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Equipos de autopréstamo. Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,7,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD,CALLE_DE_ASCAO,,V,4,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28017,2,PUEBLO_NUEVO,https://wikidata.org/entity/Q71753,15,CIUDAD_LINEAL,https://wikidata.org/entity/Q1763694,445570,4475617,40.42941133441142,-3.6416899839787695,914061472,bppabloneruda@madrid.es,"BibliotecasPublicas"
1763,Biblioteca_Publica_Municipal__Pio_Baroja,https://wikidata.org/entity/Q85697953,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios: Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Equipos de autopréstamo. Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,5,Cercanias__Renfe,1_10,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=17f879262ef5d010VgnVCM1000000b205a0aRCRD,CALLE_DE_ARGANDA,,NUM,12,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28005,2,LAS_ACACIAS,https://wikidata.org/entity/Q3319190,2,ARGANZUELA,https://wikidata.org/entity/Q2000929,439967,4472399,40.40003652682007,-3.7074488154950584,914741603,bppiobaroja@madrid.es,"BibliotecasPublicas"
1753,Biblioteca_Publica_Municipal__Portazgo,https://wikidata.org/entity/Q85697955,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios: Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,1,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89a40a47f441f010VgnVCM2000000c205a0aRCRD,CALLE_DE_CANTALAPIEDRA,,V,11,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28038,6,NUMANCIA,https://wikidata.org/entity/Q10338144,13,PUENTE_DE_VALLECAS,https://wikidata.org/entity/Q2003054,444376,4471605,40.393189968014696,-3.6554147649183943,917570323,bpportazgo@madrid.es,"BibliotecasPublicas"
1792,Biblioteca_Publica_Municipal__Pozo_del_Tio_Raimundo,https://wikidata.org/entity/Q85697957,"Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos, durante el mes de agosto, los días 24 y 31 de diciembre.","Espacios: Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil y juvenil.   Servicios:   Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Cercanias_Renfe,2_7_8,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7203d0b5e71c010VgnVCM1000000b205a0aRCRD,AVENIDA_DE_GLORIETAS,,NUM,19,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28053,1,ENTREVIAS,https://wikidata.org/entity/Q71756,13,PUENTE_DE_VALLECAS,https://wikidata.org/entity/Q2003054,443950,4469433,40.3735856436473,-3.6602546064905397,915070734,bppozotr@madrid.es,"BibliotecasPublicas"
1746,Biblioteca_Publica_Municipal__San_Blas,https://wikidata.org/entity/Q85697960,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios:   Sala de consulta y lectura Zona de publicaciones periódicas. Sala infantil y juvenil. Sala multimedia.  Sala polivalente.   Servicios:   Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,2,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_SAN_ROMAN_DEL_VALLE,,NUM,8,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28037,4,ARCOS,https://wikidata.org/entity/Q9627876,20,SAN_BLASCANILLEJAS,https://wikidata.org/entity/Q2001937,447249,4474586,40.420231627534996,-3.6218113860909074,913135297,bpsanblas@madrid.es,"BibliotecasPublicas"
11572165,Biblioteca_Publica_Municipal_San_Fermin,,"Apertura de lunes a domingo.  Horario: de lunes a viernes de 8:30 a 21 horas; sábados y domingos de 8:30 a 15 horas.   Verano (del 15 de junio al 15 de septiembre): de lunes a viernes de 8:30 a 20 horas; sábados y domingos de 8:30 a 14 horas.   Cerrado: festivos, Semana Santa (de jueves a domingo), los dos últimos fines de semana de julio y los fines de semana de agosto, el 24 y 31 de diciembre.","Espacios:   Sala de consulta y lectura.  Sala polivalente y salas de trabajo en grupo. Zona de publicaciones periódicas. Sala infantil y juvenil.  Aseo para personas ostomizadas.   Servicios:   Equipos de autopréstamo. Préstamo de libros, multimedia y revistas. Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,3,,,"1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD,AVENIDA_DE_SAN_FERMIN,,V,10,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28041,3,SAN_FERMIN,https://wikidata.org/entity/Q71758,12,USERA,https://wikidata.org/entity/Q953368,441188,4469184,40.3711623444796,-3.692742821990015,914804725,bpsanfermin@madrid.es,"BibliotecasPublicas"
1761,Biblioteca_Publica_Municipal__Vallecas,https://wikidata.org/entity/Q85697968,Apertura de lunes a viernes.  Horario: de 8:30 a 21 horas.  Verano (del 15 de junio al 15 de septiembre): de 8:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.,"Espacios: Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Sala de consulta y lectura Sala infantil y juvenil.    Servicios:   Préstamo de libros, multimedia y revistas. Préstamo de dispositivos de ayuda a la lectura (lupas para libros). Servicio de acceso público a Internet. Zona wifi. Información bibliográfica. Animación a la lectura y formación de usuarios.",Metro_de_Madrid,1,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11c03d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_PUERTO_DEL_MONASTERIO,,V,1,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28053,2,SAN_DIEGO,https://wikidata.org/entity/Q11946851,13,PUENTE_DE_VALLECAS,https://wikidata.org/entity/Q2003054,443517,4471815,40.395023959810636,-3.665554302127492,915886051,bpvallecas@madrid.es,"BibliotecasPublicas"
